year notice was documented,notice_date,company,business_type,dislocation,classification
2020,3/24/2020,55th Street Restaurant Operating LLC dba DIG,Restaurant,COVID-19,Temporary Plant Closing
2020,3/22/2020,Cachet Boutique NYC,Hotel,COVID-19,Temporary Plant Closing
2020,3/24/2020,Pump 275 Madison Ave Restaurant Operating LLC aka DIG,Restaurant,COVID-19,Temporary Plant Closing
2020,3/24/2020,Dig Inn 1319 First Avenue LLC dba DIG,Restaurant,COVID-19,Temporary Plant Closing/Layoff
2020,3/20/2020,"The Carlyle, LLC dba The Carlyle, A Rosewood Hotel",Hotel,COVID-19,Temporary Plant Layoff
2020,3/22/2020,"OTG JFK T5 Venture, LLC",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/17/2020,CASA 91 LLC dba BLOCKHEADS BURRITOS,Restaurant,COVID-19,Temporary Plant Closing
2020,3/23/2020,Warp Weft World Inc.,Retail,COVID-19,Temporary Plant Layoff
2020,3/17/2020,BENNY'S BURRITOS Inc.,Restaurant,COVID-19,Temporary Plant Closing
2020,3/20/2020,"Red Rooster Harlem, LLC",Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,White Walker LLC dba Frenchette,Restaurant,COVID-19,Temporary Plant Closing
2020,3/17/2020,MEXAMENT LLC dba MEXAMENT,Restaurant,COVID-19,Temporary Plant Closing
2020,3/17/2020,954 SECOND CORP dba BLOCKHEADS BURRITOS,Restaurant,COVID-19,Temporary Plant Closing
2020,3/17/2020,MIL LLC dba MOTHER BURGER,Restaurant,COVID-19,Temporary Plant Closing
2020,3/15/2020,BURGER & BARREL (B&B WINEPUB),Restaurant,COVID-19,Temporary Plant Layoff
2020,3/15/2020,SESSANTA LLC- BISTROT LEO and BUTTERFLY,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/15/2020,142 Mercer Street LLC - LURE FISHBAR,Restaurant,COVID-19,Temporary Layoffs
2020,3/16/2020,"Sunny Sky Products, LLC",Manufacturing,Economic,Plant Closing
2020,3/16/2020,"Hotel 35, LLC aka Black Craft Burgers & Beer",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/16/2020,"Black Tap Midtown, LLC aka Black Tap Craft Burgers & Beer",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/20/2020,"The Hoxton, Williamsburg LLC",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/20/2020,"Rumble Fitness, LLC",Gym,COVID-19,Temporary Plant Layoff
2020,3/20/2020,"Ennismore International USA, Inc.",Real Estate,COVID-19,Temporary Plant Layoff
2020,3/18/2020,Pola Restaurant Inc. - Casa Mono,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,Del Posto (Il Posto LLC),Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,Felidia Restaurant Inc.,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,Lupa Osteria Romana (Red Clam LLC),Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,"Otto Enoteca Pizzeria, Pane Sardo LLC",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,"Pod Times Square, LLC dba The Pod Times Square Hotel",Hotel,COVID-19,Temporary Plant Layoff
2020,3/19/2020,"CF Management-NY, LLC",Gym,COVID-19,Temporary Plant Layoff
2020,3/19/2020,"CF Management-NY, LLC",Gym,COVID-19,Temporary Plant Layoff
2020,3/19/2020,"CF Management-NY, LLC",Gym,COVID-19,Temporary Plant Layoff
2020,3/19/2020,"Orlandi, Inc.",Fragrance Manufacturing,COVID-19,Temporary Plant Layoff
2020,3/21/2020,"Madison Restaurant, LLC dba Kappo Masa",Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,American  s Management Organization LLC dba Eulen America,Airline  s,COVID-19,Temporary Plant Layoff
2020,3/18/2020,"Legacy Recording, LLC dba Legacy Records",Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,"Kennedy Organics, LLC dba Charlie Bird",Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,"Elmer Kennedy, LLC dba Pasquale Jones",Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,"Delicious Hospitality Group, LLC dba Delicious Hospitality Group",Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,"Babbo, LLC",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,"Becco (Pola Restaurant, Inc.)",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,"Benchmark Conference Centers of New York, LLC",Hotel,COVID-19,Temporary Plant Closing
2020,3/19/2020,The Desmond Hotel and Conference Center,Hotel,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Avant Gardner,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Baccarat Hotel New York,Hotel,COVID-19,Temporary Plant Closing
2020,3/16/2020,Freeman Holdings LLC dba Freemans Restaurant,Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,"One Melon, LLC dba JG Melon",Restaurant,COVID-19,Temporary Plant Closing
2020,3/15/2020,MERCER STREET HOSPITALITY LLC,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,"Express Yourself, LLC dba Made Nice",Restaurant,COVID-19,Temporary Plant Closing
2020,3/19/2020,Gregorys Coffee Management LLC (25 NYC locations),Coffee Shop,COVID-19,Temporary Plant Closing
2020,3/16/2020,"Nusret New York, LLC dba Nusr-Et Steakhouse",Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,Broome Street Food and Drink LLC,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/16/2020,LEX 159 BAKERY LLC dba Penelope,Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,"Luck 13 Associates, LLC dba Catch New York",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/16/2020,156 Tenth Ave Restaurant LLC dba Cookshop,Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,Second Street Restaurant LLC dba Rosies,Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,"Fifty Second Street Hotel Associates, LLC dba Novotel New York Times Square Hotel",Hotel,COVID-19,Temporary Plant Layoff
2020,3/19/2020,"HI 57, LLC dba The Watson Hotel",Hotel,COVID-19,Temporary Plant Layoff
2020,3/19/2020,Captain Haddock LLC dba Simon & the Whale Studio and George Washington Bar,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,Instant Vintage Inc.,-----,COVID-19,Temporary Plant Layoff
2020,3/19/2020,Marlinspike Hall LLC dba The Jones,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,George Marcel LLC dba Fairfax,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,Little Wisco LLC dba Fedora,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,St. Helene LLC dba bar Sardine,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,Penmanship LLC dba Jeffrey's Grocery,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,Happy Cooking LLC dba Joseph Leonard,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/20/2020,ADINA LLC dba BABUJI,Restaurant,COVID-19,Temporary Plant Closing
2020,3/20/2020,Belux Catering Corp. dba Antun's Queens,Catering/Event Venue,COVID-19,Temporary Plant Layoff
2020,3/19/2020,455 Hospitality LLC (the DoubleTree By Hilton Tarrytown),Hotel,COVID-19,Temporary Plant Closing
2020,3/19/2020,"Danford F&B LLC dba Danford's Hotel, Marina & Spa",Hotel,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Unity House of Troy,Daycare,COVID-19,Temporary Unit Closing
2020,3/18/2020,Brockport Auxiliary Service Corporation (BASC),-----,COVID-19,Temporary Plant Layoff
2020,3/18/2020,BLT Prime Lexington,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,BLT Steak,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,Casa Nonna,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,The Wayfarer,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,BLT Steak White Plains,Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,"Costume Armour, Inc.",Clothing Manufacturing,COVID-19,Temporary Plant Layoff
2020,3/17/2020,The Rag Trader & Bo Peep Cocktail and Highball Store,Restaurant,COVID-19,Temporary Plant Closing
2020,3/14/2020,Ample Hills Creamery,Creamery,Economic,Plant Closing
2020,3/15/2020,"NoMad Hotels, LLC",Hotel,COVID-19,Temporary Plant Layoff
2020,3/17/2020,"MFRF Enterprises Inc., Street Taco",Restaurant,COVID-19,Temporary Plant Closing
2020,3/17/2020,Times Square Barbeque Inc. aka Virgil's Real Barbecue,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,Citusa Park Ave LLC dba IBEROSTAR 70 Park Avenue,Hotel,COVID-19,Temporary Plant Closing
2020,3/18/2020,"20 Times Rest LLC - 701 West, Lobby Bar, Paradise Club, and The Terrace and Outdoor Gardens",Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,"88 Ninth Avenue Hospitality, LLC dba Catch Steak",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/17/2020,"GG Union Square, LLC dba Irvington",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Cutler,Salon,COVID-19,Plant Closing
2020,3/20/2020,"Ykg Corp, Wallse - Café Sabarsky",Restaurant,COVID-19,Temporary Plant Closing
2020,3/17/2020,"GG LES, LLC dba Mr. Purple",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/15/2020,"Progressive Restaurant LLC, Cote Korean Steakhouse",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/15/2020,Cassa NY Restaurant LLC dba Butter,Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,"Lexington Project Managers, LLC dba Lexington Brass",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/14/2020,"La Pecora Bianca Holdings, LLC and LPB1 LLC",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,"Flywheel Sports, Inc.",Gym,COVID-19,Temporary Plant Closing
2020,3/17/2020,"GG TWA, LLC - Sunken Lounge, Connie, & The Pool",Hotel,COVID-19,Temporary Plant Layoff
2020,3/19/2020,The Holiday Inn Saratoga Springs (JLK Global Fund US3 Inc.),Hotel,COVID-19,Temporary Plant Layoff
2020,3/16/2020,"Uniquest Hospitality, LLC (Embassy Suites)",Hotel,COVID-19,Temporary Plant Layoff
2020,3/19/2020,"Terrace on the Park (Crystal Ball Group, LLC)",Venue,COVID-19,Temporary Plant Layoff
2020,3/16/2020,Bold Food Lafayette Street dba Gato,Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,Saltbae LLC dba Saltbae Burger,Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,Songren Management Corp.,Retail,COVID-19,Temporary Plant Layoff
2020,3/18/2020,"OSM Aviation, Inc.",Airport Support,COVID-19,Temporary Plant Layoff
2020,3/17/2020,Lastrada Restaurant LLC,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,"Kuei Luck Enrichment Center, Inc. and Kuei Luck Early Childhood Center, LLC",Education,COVID-19,Temporary Plant Layoff
2020,3/19/2020,Mercer 1 LLC dba The Mercer Hotel,Hotel,COVID-19,Temporary Plant Layoff
2020,3/20/2020,"The Maines Paper & Food Service, Inc.",Distribution,COVID-19,Temporary Plant Layoff
2020,3/17/2020,Manhasset Restaurant LLC d/b/a Cipollini,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/17/2020,Roslyn Hospitality LLC,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/17/2020,Wheatley Restaurant LLC,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/4/2020,"Managed by Q, LLC (formerly a WeWork Management LLC and WeCo. Inc. subsidiary)",Janitorial Services,Economic,Plant Closing
2020,3/17/2020,NAYA Holdings LLC,Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,"PDNYC, LLC",Theater,COVID-19,Plant Closing
2020,3/16/2020,"SleepNoMore N.A., LLC",Restaurant,COVID-19,Plant Closing
2020,3/17/2020,"Hakkasan Holdings, LLC, d/b/a Hakkasan Group",Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,"Taylor Spellman New York, LLC",Interior designer,COVID-19,Temporary Plant Closing
2020,3/17/2020,The Inns of Aurora,Hospitality,COVID-19,Temporary Plant Closing
2020,3/16/2020,Le District,French Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,Wagamama USA LLC (Wagamama Restaurant),Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,"Arts Center and Theater of Schenectady, Inc. d/b/a Proctors",Performing Arts Theater,COVID-19,Temporary Plant Closing
2020,3/14/2020,The Crystal Room LP dba Blue Ribbon Brasserie (10 sites in NYC),Restaurant,COVID-19,Temporary Closing
2020,3/20/2020,"Principessa SOHO LLC, dba Little Prince",Restaurant,COVID-19,Temporary Closing
2020,3/20/2020,"PRINKIPAS LLC, dba LOLA TAVERNA",Restaurant,COVID-19,Temporary Closing
2020,3/23/2020,MFPJJRT Enterprises Inc. dba Anthony's Pier 9,Restaurant,COVID-19,Temporary Layoff
2020,3/23/2020,Ribworks dba Billy Joe's Ribworks,Restaurant,COVID-19,Temporary Layoff
2020,3/23/2020,Bondib Hotel dba The Poughkeepsie Grand Hotel,Hotel,COVID-19,Temporary Layoff
2020,3/23/2020,"Waterfront Management, LLC dba Shadows on the Hudson",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,"The REP Manager, LLC",Performing Arts Theater,COVID-19,Temporary Plant Closing
2020,3/18/2020,"UPH Saratoga Manager, LLC",Performing Arts Theater,COVID-19,Temporary Plant Closing
2020,3/23/2020,"Torches on the Hudson, LLC dba Blu Pointe",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,"PT Redevelopment, LLC",Performing Arts Theater,COVID-19,Temporary Plant Closing
2020,3/23/2020,"Poughkeepsie Landing, LLC dba The Grandview",Event Venue,COVID-19,Temporary Layoff
2020,3/19/2020,Washington Place dba Blue Hill,Restaurant,COVID-19,Temporary Layoff
2020,3/16/2020,"568 Amsterdam, LLC dba Sirenetta",Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,"DLA Restaurants, LLC dba The Mermaid Oyster Bar",Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,RBG Brooklyn LLC - SUGARCANE Raw Bar Grill,Restaurant,COVID-19,Temporary Plant Closing
2020,3/19/2020,Blue Hill at Stone Barns LLC dba Blue Hill at Stone Barns,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,Capital Repertory Company,Performing Arts Theater,COVID-19,Temporary Plant Closing
2020,3/15/2020,"9 East First Street LLC, Bowery Meat Company",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/17/2020,"HSBC Bank USA, N.A.",Financial Institution,Economic,Plant Closing
2020,3/12/2020,Eastman Kodak Company (Remote Employee),Photographic equipment and Supplies,Economic,Plant Layoff
2020,3/11/2020,"Altman Lighting, Inc.","Theatrical, architectural, film and video lighting",Relocation,Plant Closing
2020,3/16/2020,Future Media Group,Global tech media company,COVID-19,Possible Plant Layoff/Closing
2020,3/16/2020,"Refuah Health Center, Inc.",Health group practice,Economic,Plant Layoff
2020,3/18/2020,"Allied Waste Services of North America, LLC",Waste disposal and removal services,Other,Plant Layoff
2020,3/13/2020,"WeWork Companies, Inc.",Commercial real estate company,Economic,Plant Layoff
2020,3/13/2020,El Al Israeli Airlines Ltd.,Airline,COVID-19,Temporary Plant  Layoff
2020,3/16/2020,"Emursive Productions,  LLC",Production  Company,COVID-19,Temporary Plant  Closing
2020,3/15/2020,Fig & Olive,Restaurant,COVID-19,Temporary  Plant Layoff
2020,3/16/2020,Great Dane OpCo LLC,Restaurant,COVID-19,Temporary  Plant Closing
2020,3/16/2020,Honeycrisp USA LLC,Restaurant,COVID-19,Temporary Plant  Closing
2020,3/17/2020,Gold Coast Restaurant  Corp. dba Bryant & Cooper Steakhouse,Restaurant,COVID-19,Temporary  Plant Closing
2020,3/14/2020,"Madison Park Sales, LLC d/b/a Black Barn Restaurant",Restaurant,COVID-19,Temporary Plant  Layoff
2020,3/17/2020,Manhasset Restaurant  LLC d/b/a Toku Modern Asian,Restaurant,COVID-19,Temporary  Plant Closing
2020,3/16/2020,"One 27 Roof, LLC",Hospitality,COVID-19,Plant Closing
2020,3/17/2020,100 Hospitality LLC,Restaurant,COVID-19,Temporary Plant Closing
2020,3/13/2020,"US Inflight Catering LLC (""dnata"")",Catering business,COVID-19,Temporary Plant Layoff
2020,3/12/2020,"DO & CO New York Catering, Inc.",Catering,COVID-19,Temporary Plant Layoff
2020,3/17/2020,East Meadow Restaurant Corp.,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/5/2020,"Modell's II, Inc.",Restaurant,COVID-19,Plant Closing
2020,3/4/2020,Oakwood Worldwide (US) LP,Providing temporary and long-term housing accommodations for relocated individuals and corporate officials,Economic,Plant Closing
2020,3/10/2020,"Catholic Charities Neighborhood Services, Inc. (Behavioral Health Care Coordination Coordinated Behavioral Care program)",Social services organization,Economic,Plant Unit Closing
2020,3/11/2020,Gannett Publishing Services - Canandaigua,Manages the production and distribution for Gannett’s domestic daily newspapers,Other,Plant Closing
2020,2/26/2020,Panasonic Solar North America (PSNA),Manufacturer,Economic,Plant Closing
2020,3/6/2020,"Pfizer, Inc.",Pharmaceuticals (production),Economic,Plant Closing
2020,3/5/2020,"HSBC Bank USA, N.A.",Bank,Economic,Plant Closing
2020,7/13/2018,"Gourmet Management Corp. (TGI Fridays, KFC, Taco Bell, Pizza Hut, Haagen Dazs, Tim Hortons & Beer Cart Restaurants located at the Restaurant Complex on the Amtrak level of Penn Station)",Restaurants,End of Lease,Plant Closing
2020,3/3/2020,American Technical Ceramics Corp. (Phase 3),Manufacturer of capacitors,Economic,Plant Closing
2020,3/2/2020,"HSBC Bank USA, N.A.",Bank,Economic,Plant Closing
2020,2/27/2020,"Somerset Operating Company, LLC",A 675-megawatt coal-fired power plant,Economic,Plant Closing
2020,2/27/2020,Maplebear Inc. dba Instacart (in-store operations across Fairway Market stores),Same-day grocery delivery and pick-up service,Operations,Plant Closing
2020,2/24/2020,L3Harris Technologies,A global defense technology leader,Economic,Plant Layoff
2020,2/28/2020,"CareRide Paratransit, LLC",Paratransit transportation throughout the 5 boroughs of New York City.,Loss of Contract,Plant Closing
2020,2/28/2020,"Swissport SA, LLC (JFK Airport)","Provides ground, cargo and passenger services",Loss of Contract,Plant Layoff (Conditional)
2020,12/5/2019,"Brooks-TLC Hospital System, Inc., TLC Health Network Campus",Acute Care Hospital,Economic,Plant Closing
2020,2/28/2020,Nestle Waters North America,Produces  and distributes numerous brands of bottled water across North America.,Operations,Plant Closing
2020,1/15/2020,ViacomCBS Inc. (and its subsidiaries),Viacom operates as an entertainment media company that offers television programs and motion pictures.,Economic,Plant Layoff
2020,10/16/2019,Barneys New York,Retail,Economic,Plant Closing
2020,2/19/2020,CBRE,Commercial Real Estate Services,Economic,Plant Layoff
2020,2/20/2020,"CFS 2907 LGA LLC, dba The Parking Spot",Parking facility servicing the LaGuardia Airport,Other,Plant Closing
2020,2/12/2020,Catholic Guardian Services (Community Habilitation Program),Programs for persons with development disabilities.,Other,Plant Layoff
2020,2/12/2020,Steuben Trust Company,Bank,Acquisition/Sale ,Plant Layoff
2020,12/5/2019,"Quality Frozen Foods, Inc.",Whole  grocer,Acquisition/Sale,Plant Closing
2020,2/19/2020,"Columbus Transit, LLC",Transportation Services,Loss of Contract,Plant Closing
2020,2/13/2020,"Rochester Drug Co-Operative, Inc.",Drug distribution company,Economic,Plant Closing
2020,2/13/2020,Jet Black (Walmart),Members-only personal shopping and concierge service,Other,Plant Closing
2020,2/13/2020,"Walmart eCommerce (Altitude Collection, LLC)","Developing private incubated brands across multiple categories of Health, Beauty, & Wellness, Fashion, and Home furnishing products.",Other,Plant Layoff
2020,1/30/2020,Eastman Kodak Company (Kodak Office),Photographic equipment and Supplies,Economic,Plant Layoff
2020,2/4/2020,Macy's Inc. (NYC Corporate Offices),Retail Corporate offices,Economic,Plant Layoff
2020,2/4/2020,M&T Bank,Banking  Services,Restructuring,Plant Closing
2020,2/11/2020,Strauss Paper Co.,Whole  distributor of Janitorial and Industrial Supplies,Acquisition/Sale,Plant Closing
2020,1/21/2020,AllianceBernstein L.P. (Phase 8),Providing investment management and research services,Relocation,Plant Layoff
2020,10/16/2019,Barneys New York,Retail,Economic,Plant Closing
2020,2/6/2020,Transform SR LLC (Sears Unit 01364 Retail Store and Unit  06444 Auto Center),Retail  and auto store,Economic,Plant Closing
2020,2/4/2020,Transform SR LLC (Sears Retail Store and Auto Center),Retail store,Economic,Plant Closing
2020,2/4/2020,Transform KM LLC (Sears Retail Store and Auto Center),Retail store,Economic,Plant Closing
2020,2/4/2020,Transform KM LLC (Kmart Retail Store),Retail store,Economic,Plant Closing
2020,2/7/2020,"Morimoto NY Venture, L.P.",Modern Japanese restaurant,End of Lease,Plant Closing
2020,2/6/2020,"Local Media Group, Inc. dba Times Herald-Record",Daily newspaper,Relocation,Plant Closing
2020,2/5/2020,"Jamestown Metal Products LLC, a division of Institutional Casework","Provide complete source for lab systems and sustainable, adaptable casework of painted steel, wood or stainless steel complete with specified fixtures, fume hoods and work surfaces.",Economic,Plant Layoff
2020,1/10/2020,"WeWork Companies, Inc.",Commercial real estate company,Economic,Plant Layoff
2020,2/6/2020,"GNYHA Management Corporation (Acurity, Inc. and Nexera, Inc. businesses)",Leading  healthcare improvement company,Acquisition/Sale,Plant Layoff
2020,2/6/2020,"GNYHA Management Corporation (Acurity, Inc. and Nexera, Inc. businesses)",Leading healthcare improvement company,Acquisition/Sale,Plant Layoff
2020,1/31/2020,"Birchbox, Inc.","New York City-based online monthly subscription service that sends its subscribers a box of four to five selected samples of makeup, or other beauty related products..",Economic,Plant Layoff
2020,1/31/2020,"Crosstex International, Inc. (Cantel) (Phase 4)",Dental equipment distribution and manufacturing,Restructuring,Plant Layoff
2020,2/4/2020,"SB Clinical Network IPA, LLC",Clinical Services,Economic,Plant Closing
2020,1/30/2020,Long Island Custom Windows LLC dba Renewal by Anderson of Long Island (Call Center),Call Center,Economic,Plant Closing
2020,1/13/2020,"Opening Ceremony, LLC",An American clothing brand and retailer,Acquisition/Sale,Plant Closing
2020,1/29/2020,St. Joseph's Hospital Health Center,General Medical & Surgical Hospital,Other,Plant Unit Closing
2020,1/24/2020,Fairway Group Holdings Corp.,Grocery Store,Economic,Possible Plant Layoff
2020,1/23/2020,Our Lady of Mercy School,School,Economic,Plant Closing
2020,1/23/2020,Eastman Kodak Company (Eastman Business Park),Photographic equipment and Supplies,Economic,Plant Layoff
2020,1/24/2020,New York Health & Racquet Club,Health and fitness center,Economic,Plant Closing
2020,1/23/2020,"Walmart eCommerce (Altitude Collection, LLC)","Developing private incubated brands across multiple categories of Health, Beauty, & Wellness, Fashion, and Home furnishing products.",Economic,Plant Layoff
2020,9/9/2019,Catholic Guardian Services,Human services non-profit organization with programs that help a large needy population in the New York metropolitan area.,Operations,Plant Closing
2020,1/24/2020,"Siemens Government Technologies, Inc. (formerly Dresser Rand)",Manufacturer of air & gas compressors,Acquisition/Sale,Plant Closing
2020,11/4/2019,"Home Box Office, Inc.","American premium channel owned by the Home Box Office, Inc.",Economic,Plant Layoff
2020,1/16/2020,JCPenney (Store #1738),Retail Store,Economic,Plant Layoff
2020,1/13/2020,Brooklyn Community Services (BCS),Non-profit organization,Loss of Contract,Plant Layoff
2020,1/21/2020,"HCL America, Inc.",Leading global IT services company,Economic,Plant Layoff
2020,1/17/2020,"Crystal Run Health Plan, LLC (Phase 4)",Health Plans,Economic,Plant Closing
2020,1/21/2020,Publishers Clearing House,Publishing company,Relocation,Plant Closing
2020,1/15/2020,Blakely LLC dba the Blakely Hotel,Hotel,Economic,Plant Closing
2020,1/14/2020,Pepper Hamilton LLP,Law Firm,Acquisition/Sale ,Plant Closing
2020,1/15/2020,ViacomCBS Inc. (and its subsidiaries),Viacom operates as an entertainment media company that offers television programs and motion pictures.,Economic,Plant Layoff
2020,1/3/2020,Catholic Guardian Services,Human services  non-profit organization sponsored by the Catholic Charities of the Archdiocese  of New York with programs that help a large needy population in the New York  metropolitan area.,Economic,Plant Closing
2020,1/12/2020,A.C. Moore Incorporated,"Hobby, Toy, and Game Stores",Economic,Plant Closing
2020,1/7/2020,"HCL America, Inc.","Hobby, Toy, and Game Stores",Economic,Plant Layoff
2020,1/7/2020,Branson Ultrasonics Corp.,Welding and Soldering Equipment Manufacturing,Economic,Plant Closing
2020,1/8/2020,"Connected Ventures, LLC (CH Media)",Operates online content and retail properties,Economic,Plant Closing
2020,1/6/2020,"Macy's Broadway Mall Store (Macy's Retail Holdings, Inc.)",Retail Store,Economic,Plant Closing
2020,12/27/2019,Wesley Gardens Nursing Home,Nursing Home,Other,Temporary Plant Closing
2020,12/30/2019,"127 W. 43rd St. Chophouse, Inc. (Heartland Brewery & Chophouse, and HB Burger)",Restaurant,Economic,Plant Closing
2020,12/30/2019,"New York Express and Logistics, LLC",Trucking company providing freight transportation services and hauling cargo,Loss of Contract,Plant Closing
2020,12/23/2019,"Benchmark Hospitality of Westchester, LLC (Doral Arrowwood Resort)",Resort Hotel,Economic,Plant Closing
